Customer_id,state,customer_tenure_months,plan_type,contract_type,monthly_bill,last_recharge_date,last_recharge_amount,recharge_frequency,total_recharge_amount_30d,total_recharge_amount_90d,avg_recharge_value,days_since_last_recharge,active_days_30d,avg_call_duration_mins,total_calls_30d,data_usage_gb_30d,sms_count_30d,complaints_last_90d,dropped_call_rate,payment_delays_last_year,customer_support_calls_30d,has_auto_pay,num_products
8PDWXEZIHZVZGMFFOHK94W6WUU,Rajasthan,30,prepaid,biannual,66.14,05/26/2025,66.64,11,117.41,323.49,9.8,6,20,12.6,168,29.2,87,0,0.015,0,0,1,3
WMKXI9157KHZ22KEUVIV48JUKU,Gujarat,17,prepaid,annual,24.91,05/10/2025,17.31,9,19.36,64.86,5.0,22,18,4.3,64,16.7,123,0,0.05,0,3,0,3
5JSYXUFBLPVR79YT1S4JIDA6UE,Haryana,43,prepaid,annual,30.41,05/12/2025,37.69,4,19.05,66.74,5.56,20,13,4.6,98,23.8,154,2,0.079,0,0,1,3
G41RK4MKZOM2E1BAKU4NC0IBA6,Kerala,15,prepaid,monthly,19.94,01/17/2025,12.0,0,0.15,2.18,2.18,135,1,1.5,9,1.8,12,6,0.147,5,7,0,1
MEE0Q45TVGUW48TP37V7JMKJLN,Delhi,40,prepaid,annual,114.49,05/31/2025,51.62,14,109.01,306.22,7.29,1,24,14.8,136,47.4,232,0,0.01,0,1,1,3
C7TBH6GO70BILKJHDKXZO0YX2T,Maharashtra,23,prepaid,monthly,35.13,05/02/2025,46.21,10,55.13,189.87,6.33,30,12,9.7,108,10.5,52,0,0.069,1,2,0,2
B29XZ6UK18F2DXR6CJ9K4CI248,Karnataka,10,prepaid,monthly,12.26,12/28/2024,6.78,0,0.37,13.15,13.15,155,1,1.0,1,0.1,3,5,0.179,4,8,0,1
FU7PMQM57FHSF2AALUDHAAHOP0,Delhi,10,prepaid,monthly,19.38,03/02/2025,7.88,1,0.78,34.77,11.59,91,2,1.8,2,1.4,6,4,0.244,4,8,0,1
YPQ7A4FRV1L6CKNC7GIU13GBJ7,Madhya Pradesh,14,prepaid,monthly,5.97,01/07/2025,9.28,1,4.5,38.36,12.79,145,0,0.7,3,1.1,2,4,0.12,3,4,0,1
EEKC8U091DZ8XEBNP5O3XT083R,Punjab,117,prepaid,biannual,71.22,05/30/2025,66.95,13,96.11,270.2,6.93,2,25,10.4,159,52.5,238,0,0.013,0,0,1,4
YLJD2V57BMTT7FYWM5CFV2VYN1,Gujarat,72,prepaid,annual,59.82,05/25/2025,64.28,18,100.27,310.83,5.76,7,28,11.6,139,21.8,163,0,0.014,1,0,1,3
Z60FIIGU72DD9EQSIMYO7WY66Q,Maharashtra,13,prepaid,annual,18.33,03/18/2025,25.82,2,6.35,44.46,7.41,75,10,2.5,6,7.0,41,2,0.136,1,4,0,2
5RY27VMVWJMV06DDG680IUGA4F,Delhi,5,prepaid,monthly,18.02,01/05/2025,17.71,1,0.45,3.35,1.12,147,0,0.8,3,0.8,7,4,0.177,4,4,0,1
NNL3VX4GH0Y3HKK54K4RV7AQ2A,Rajasthan,20,prepaid,annual,19.53,03/12/2025,19.18,1,9.81,61.44,20.48,81,4,5.8,40,6.5,54,1,0.083,3,4,0,1
WNSMW5GYRW6OWH8VLIG7R2FMFP,Odisha,15,prepaid,monthly,22.54,04/18/2025,6.37,2,7.49,32.34,5.39,44,2,3.7,12,5.1,7,1,0.198,3,3,0,1
OTFVAN0FVEL57OBVLXUIIY3XGW,Gujarat,57,prepaid,biannual,111.21,05/29/2025,38.45,11,54.51,180.2,5.46,3,28,9.6,190,22.7,243,0,0.03,0,0,1,4
X8BNMJSXTDHDX1BJT4ZF3D4D32,Rajasthan,17,prepaid,annual,25.94,04/08/2025,28.38,2,4.02,39.64,6.61,54,9,3.6,16,4.2,67,2,0.169,4,4,0,2
0S6ENFPPRO6DUTJTO914YBNUS7,West Bengal,111,prepaid,biannual,62.03,05/19/2025,77.07,18,110.27,352.8,6.53,13,23,13.9,155,26.0,151,0,0.002,0,1,1,3
WR3S18WK501EPEKGVZPFCGLCKW,Andhra Pradesh,52,prepaid,monthly,32.64,05/04/2025,25.57,9,45.45,129.48,5.0,28,19,4.1,68,17.3,70,0,0.053,0,0,1,2
H9KRS51ZEQWF1VVWUSXSH0AHPO,Haryana,48,prepaid,annual,20.28,05/08/2025,45.73,11,63.55,198.73,6.02,24,13,6.1,52,22.3,60,0,0.051,1,1,1,2
YGAA70TGO5AWLGITIZ7TFP3G21,Maharashtra,27,prepaid,annual,27.91,05/07/2025,39.83,4,24.51,68.15,5.68,25,13,5.3,94,17.3,99,2,0.072,1,0,1,2
COZFQPII49H5VN28HR6CMEWT33,Uttar Pradesh,113,prepaid,annual,65.24,05/26/2025,81.68,11,121.43,360.08,10.91,6,22,7.8,181,39.2,94,0,0.017,0,0,1,3
GQIT8D9GX2HIVDTS8MG00CRZ17,Maharashtra,48,prepaid,annual,105.0,05/20/2025,83.35,17,110.68,364.67,7.15,12,23,11.8,114,40.4,173,0,0.005,0,1,1,4
O6RDB103GW7S43ICEV8E7ZMVUT,Tamil Nadu,7,prepaid,annual,17.99,04/17/2025,13.91,1,5.04,53.61,17.87,45,9,3.8,29,4.3,32,1,0.124,5,6,0,1
TKXGY93FON8ONG5UDLHWV6FLVY,Punjab,113,prepaid,annual,85.34,05/21/2025,39.22,17,134.9,391.23,7.67,11,23,7.0,104,46.8,130,0,0.038,0,0,1,3
W105UVQWFWP9K1UOAA2QYRUY4K,Gujarat,7,prepaid,monthly,28.41,03/10/2025,6.3,3,7.02,56.63,6.29,83,6,1.9,42,2.4,35,2,0.063,1,3,0,1
CS224EQKQ7MOU3DN1TJL2FX35L,Karnataka,64,prepaid,biannual,111.64,05/27/2025,55.48,17,101.13,329.08,6.45,5,21,5.3,91,36.9,130,0,0.024,0,0,1,3
E5BO8BOT6ATJ4MDHUTT52LK3TW,Haryana,13,prepaid,annual,54.94,05/20/2025,53.16,5,49.64,149.15,9.94,12,13,6.1,91,17.6,122,0,0.053,1,2,1,3
R40DM9IF826BHYZ1OV5VXA8MKU,Madhya Pradesh,42,prepaid,annual,38.19,05/06/2025,41.58,6,16.2,50.21,5.0,26,16,5.5,107,13.5,64,0,0.074,0,2,1,2
U39X6KQB166XTF52BWHNYBJK8J,Telangana,108,prepaid,annual,66.37,05/19/2025,47.19,12,38.94,127.27,5.0,13,28,10.6,196,33.1,231,0,0.013,1,1,1,4
VBRX8U73NKBF2E6WPRLPG7GVLH,Punjab,33,prepaid,annual,26.28,05/09/2025,16.79,6,53.4,169.15,9.4,23,22,4.2,92,18.0,50,2,0.04,0,0,1,3
XK2JL6KK2NIPG43TLRCELMDZ5V,Maharashtra,95,prepaid,annual,80.6,05/30/2025,54.78,13,138.98,393.6,10.09,2,25,12.9,106,24.3,112,0,0.023,0,0,1,3
0OX87CZR7XWQF1TTIMLYTGVKYM,Haryana,68,prepaid,biannual,61.62,05/28/2025,41.29,24,140.59,397.33,5.52,4,29,8.4,113,31.1,242,0,0.029,0,1,1,4
4DESRWQB6TWNVJQJINH1K504K3,Kerala,3,prepaid,monthly,18.07,02/07/2025,7.74,1,0.34,26.84,8.95,114,0,2.0,11,1.5,4,2,0.17,3,4,0,1
QMK3UHK6HMRTIEHC2YIX79PBRT,Karnataka,20,prepaid,annual,31.48,05/02/2025,17.51,8,16.39,52.05,5.0,30,14,8.5,108,15.3,50,1,0.073,0,2,1,3
3UMGTHKTGYLEYO3HLI32BS5MYG,Gujarat,14,prepaid,monthly,18.19,12/09/2024,19.92,1,2.98,32.05,10.68,174,1,1.1,0,0.6,5,3,0.248,2,8,0,1
5R0PNF3VCLHOVU5WP8MVU2YETT,West Bengal,90,prepaid,annual,63.96,05/23/2025,64.88,23,130.65,358.6,5.2,9,27,13.1,189,51.3,81,1,0.019,0,0,1,3
IA63YMDDVXKKXO0SSW74WQNG6N,Madhya Pradesh,8,prepaid,monthly,12.47,03/14/2025,11.36,2,5.1,28.08,4.68,79,2,3.4,15,6.7,12,1,0.095,5,3,0,1
6LZMS804BFPV0V6443KTX6QCAL,Telangana,13,prepaid,monthly,10.69,04/02/2025,14.89,1,16.56,66.57,22.19,60,5,5.8,29,8.4,35,3,0.078,2,3,0,1
T6JLDJ7P1F99DGHBTMPT1UV94C,Odisha,5,prepaid,monthly,19.12,03/29/2025,7.41,1,14.54,58.76,19.59,64,3,5.3,16,1.2,61,2,0.117,2,3,0,2
MA30W78ZWGDQBLUPPH3NWX0TAZ,Haryana,42,prepaid,annual,47.96,05/18/2025,43.94,8,49.81,167.37,6.97,14,18,5.8,101,7.3,101,0,0.067,2,1,1,3
A4LEO0EU2CI4EURE5MIPUYLTDS,Delhi,16,prepaid,monthly,52.16,05/06/2025,52.79,6,52.3,152.43,8.47,26,12,9.5,56,16.5,123,1,0.029,2,0,0,3
BL5KZHCMZ2RNO6CYSVUHIWZWT9,Madhya Pradesh,37,prepaid,annual,38.05,05/14/2025,53.19,4,51.7,178.42,14.87,18,22,7.1,45,22.9,96,1,0.076,1,3,1,2
4PN8QIX43IRGM5DKOYBESIRQ4T,Uttar Pradesh,1,prepaid,monthly,8.7,02/19/2025,16.97,0,0.02,3.48,3.48,102,2,1.1,7,1.8,1,8,0.231,3,7,0,1
9XOMIGC3J3YC6WZ8L6M5WK3BNE,Tamil Nadu,13,prepaid,monthly,11.44,12/16/2024,6.3,0,0.16,5.55,5.55,167,0,0.2,11,0.9,10,6,0.3,5,9,0,1
YTE9AFPP7SDWYQTUV27UUBRJ17,Kerala,14,prepaid,monthly,19.45,12/30/2024,6.92,0,1.24,26.57,26.57,153,0,2.8,6,0.1,15,5,0.294,6,8,0,1
V87UGT47S151M4I3L0Q4EJHXPT,Andhra Pradesh,73,prepaid,annual,85.89,05/21/2025,49.93,21,59.38,174.67,5.0,11,28,7.0,91,24.0,223,0,0.012,1,0,1,3
9214311BKHSSCRTP08IIO1Q3DZ,Telangana,8,prepaid,monthly,12.06,04/23/2025,15.61,1,9.55,42.09,14.03,39,7,3.5,41,4.3,53,1,0.073,3,4,1,2
A67MSWPATOM287C45IDBXQEJKA,Haryana,7,prepaid,monthly,13.95,01/17/2025,15.91,1,1.24,36.65,12.22,135,3,0.6,3,1.9,0,7,0.147,5,4,0,1
YY4JUFN24XCRWDWF1TQV0R095U,Tamil Nadu,57,prepaid,annual,88.91,05/27/2025,55.14,10,42.32,138.02,5.0,5,26,13.9,179,28.6,177,0,0.012,0,1,1,3
GN942GA3YYGDTWBKSDNBATQXC7,Madhya Pradesh,26,prepaid,annual,92.01,05/30/2025,84.68,15,44.35,141.8,5.0,2,21,11.5,92,33.5,194,0,0.01,0,0,1,4
BV2I6OEUH8VAQVBDIM28AQWD1B,West Bengal,11,prepaid,annual,25.41,03/05/2025,29.1,3,16.49,71.66,7.96,88,7,5.0,17,2.5,40,1,0.109,4,2,0,1
GDH3U0RCOFE2J5ZKOERUT9C4QL,Uttar Pradesh,5,prepaid,monthly,21.26,04/17/2025,16.37,5,3.56,31.11,2.07,45,10,2.4,34,0.7,40,5,0.115,2,6,0,2
B931K26GFXAMHV1F070VK32RGW,Tamil Nadu,10,prepaid,monthly,19.62,01/01/2025,7.46,1,1.16,29.93,9.98,151,3,0.9,9,1.1,4,6,0.14,5,7,0,1
YPWLIEOXVKU8YJMYVMNEDYL7U4,Karnataka,41,prepaid,annual,66.19,05/27/2025,69.75,10,119.65,396.07,13.2,5,23,11.5,130,32.5,194,0,0.028,0,1,1,3
2TO1KVTORP59YEQ96SJQA0PX99,Delhi,3,prepaid,monthly,18.67,04/02/2025,22.17,2,3.61,38.65,6.44,60,9,2.7,27,7.2,39,2,0.132,3,5,0,1
URWUDKBU0T369O8W429KJPQ8SE,Telangana,39,prepaid,biannual,110.47,05/26/2025,66.41,21,126.66,353.1,5.6,6,21,5.2,184,23.8,95,0,0.004,0,0,1,3
8OJGZACF0R7FA6AHHCASIKZOIE,Maharashtra,107,prepaid,annual,71.43,05/21/2025,82.58,20,126.24,348.59,5.81,11,20,10.9,125,22.7,123,0,0.013,0,0,1,4
AS1UDJOAU4DU0FIYHQ3Y8UQZBA,Madhya Pradesh,65,prepaid,annual,117.72,05/27/2025,78.8,16,45.61,137.12,5.0,5,26,5.7,100,25.4,209,0,0.023,0,1,1,4
0K9875TRJIB739SYIED48CD5LX,Andhra Pradesh,14,prepaid,monthly,17.2,01/05/2025,2.93,1,0.12,37.19,12.4,147,1,0.8,11,1.7,7,3,0.134,3,4,0,1
XYLFU2FAW2XCH1JOQNUVK6JOPZ,Delhi,13,prepaid,monthly,29.73,04/03/2025,5.22,3,9.41,55.46,6.16,59,7,1.5,5,1.5,50,1,0.185,4,6,1,1
CE5Z3ZTDS7XSV18F6FTSCJLEI6,Punjab,33,prepaid,monthly,48.22,05/01/2025,16.81,8,45.28,163.8,6.83,31,21,6.0,91,24.9,51,1,0.054,1,3,1,2
8OF7MQADW9UFZDEPCGWLUK5O5C,Telangana,51,prepaid,monthly,22.87,05/13/2025,24.42,8,59.23,174.39,7.27,19,21,3.4,106,23.1,76,0,0.05,0,1,0,2
GBPADUSQB00G9E07PMEXJTNRP1,Tamil Nadu,4,prepaid,monthly,12.34,12/22/2024,14.02,1,2.41,26.19,8.73,161,2,2.1,5,0.1,17,6,0.164,5,3,0,1
8109JNB5X69PHWN8DDINZ298L4,Gujarat,21,prepaid,monthly,47.31,05/04/2025,21.99,4,42.2,125.18,10.43,28,20,3.6,83,9.4,97,1,0.03,0,0,0,2
IUPROG710EQ8O9S4ZNMZOFE98W,West Bengal,7,prepaid,monthly,14.81,01/23/2025,17.8,1,0.04,6.81,2.27,129,3,0.4,0,0.0,12,5,0.298,5,5,0,1
5OTS42KQCFCHAO73KU99ELJHB0,Odisha,27,prepaid,monthly,25.33,05/21/2025,58.27,5,25.59,86.08,5.74,11,13,9.9,78,13.1,94,0,0.033,0,3,1,2
0NFDD2PJ0MMUG8XJK31DZRHTTQ,Maharashtra,18,prepaid,annual,26.52,05/15/2025,19.24,8,27.39,90.75,5.0,17,13,9.9,67,12.2,145,1,0.087,1,2,1,2
4PLMVK5SGCSVPAOJ1MDDBD3NH0,Delhi,31,prepaid,annual,46.94,04/29/2025,38.54,12,53.46,155.98,5.0,33,20,8.8,104,22.0,120,0,0.022,2,2,0,2
2G5EOL0TA8RD05N9HCZDQ3W6BD,Gujarat,46,prepaid,annual,48.51,05/07/2025,18.93,7,17.95,51.28,5.0,25,16,6.5,82,16.0,151,0,0.074,0,0,1,2
BAK73I1RD31TB0515F9MZ99ZJU,Gujarat,19,prepaid,monthly,10.58,04/25/2025,25.0,5,8.41,47.83,3.19,37,8,2.1,29,6.3,45,3,0.147,5,2,1,1
4W3LNAEHPITZA7UY4SAEQ1ZQ8D,Maharashtra,40,prepaid,monthly,33.32,05/04/2025,59.81,4,36.36,131.99,11.0,28,19,3.1,102,22.3,150,0,0.07,0,2,0,2
TS2Q4EHV1WNR1TR4B5UD6GKA0T,Madhya Pradesh,64,prepaid,annual,107.34,05/27/2025,87.39,23,87.11,259.05,5.0,5,24,6.7,187,36.6,245,0,0.015,0,0,1,4
M5SAXYK2E58F3OB9V1T4JXA2YM,Uttar Pradesh,14,prepaid,monthly,19.54,12/24/2024,7.62,0,1.79,39.45,39.45,159,0,1.8,10,0.4,17,8,0.136,5,5,0,1
WEU97Z77DBEOKFCRAHB73SJ2KH,Haryana,34,prepaid,annual,54.07,05/17/2025,33.54,4,35.99,134.27,11.19,15,14,5.8,40,6.8,140,0,0.043,1,2,0,2
ZW5UK4SHA60V33LIFNCRN3TNKZ,Tamil Nadu,42,prepaid,annual,46.81,05/12/2025,17.24,8,57.92,162.28,6.76,20,15,3.2,74,14.9,146,0,0.085,1,3,1,2
I5WLLDAAE16P1FS324ERTL15E1,Odisha,4,prepaid,monthly,10.91,02/16/2025,16.14,0,2.22,38.34,38.34,105,1,2.6,11,0.4,9,4,0.192,3,8,0,1
QR3EV1RDNF4X13QINF2P091PQF,Rajasthan,12,prepaid,monthly,29.65,04/24/2025,10.99,4,4.88,26.34,2.19,38,6,2.6,39,3.6,43,1,0.1,2,3,0,1
CDQCSENJXTXIXCDL9T15KCK4ZY,Uttar Pradesh,78,prepaid,biannual,68.08,05/30/2025,59.91,22,62.8,191.96,5.0,2,27,11.6,148,21.5,202,0,0.019,0,0,1,3
BUL1OT96GSKBOJAXNHRC4HM08O,Uttar Pradesh,17,prepaid,monthly,18.34,12/24/2024,17.34,0,2.68,37.77,37.77,159,1,1.0,4,2.0,10,3,0.16,4,3,0,1
YME6PSRB6Y2S79VICMNIA2Y7VF,Tamil Nadu,12,prepaid,monthly,25.59,04/08/2025,23.35,1,5.83,59.32,19.77,54,11,5.1,44,5.8,36,4,0.191,5,3,1,1
U08L4PJAGXLQ0S5RMJPCZA3SFG,Tamil Nadu,22,prepaid,monthly,29.51,05/04/2025,46.89,11,46.01,144.66,5.0,28,21,8.9,64,18.9,123,0,0.082,0,1,1,2
40E0GZGXRDCQN5PERPCKWTEJTU,Tamil Nadu,109,prepaid,annual,72.7,05/19/2025,69.36,17,67.88,213.17,5.0,13,24,13.8,103,47.3,112,0,0.025,0,0,1,3
BGDPUH4GBGO8UTD9JYJ3CT5Q51,Odisha,17,prepaid,monthly,20.64,03/16/2025,27.03,4,10.29,74.02,6.17,77,9,5.1,29,5.7,19,2,0.112,3,4,1,2
H9OG5BMABUHOQJKU45PU2PITT8,Maharashtra,17,prepaid,monthly,29.68,03/12/2025,18.46,2,5.86,55.17,9.2,81,9,3.8,10,6.7,30,2,0.183,1,5,0,1
01LC5WW9LZHVEZ9RTD6ENMB9UP,Karnataka,19,prepaid,annual,34.18,05/01/2025,50.52,4,43.74,157.51,13.13,31,17,5.4,47,20.5,154,0,0.078,0,3,1,2
3ZQX3QFXMHRWWNQA4P3PRNO5GT,Punjab,6,prepaid,monthly,6.98,01/28/2025,11.74,1,0.06,39.79,13.26,124,0,2.7,6,1.0,10,4,0.168,2,5,0,1
ZD84VF16185IBJUBI6MGHAGMB3,Odisha,4,prepaid,monthly,16.15,03/29/2025,13.59,5,9.44,82.09,5.47,64,3,1.5,29,3.9,21,4,0.179,3,4,1,2
XL4CW09K2YB4U33K2W1I5KI7VE,Madhya Pradesh,117,prepaid,annual,57.04,05/22/2025,82.13,10,49.34,137.35,5.0,10,25,13.9,129,40.8,217,0,0.005,0,0,1,4
TM0TXE321D5C21O6WW8EIRHRLN,Karnataka,16,prepaid,annual,28.54,05/19/2025,38.25,9,39.88,115.97,5.0,13,17,8.1,80,6.5,108,1,0.021,0,3,0,2
CAG1JDHQW2VGQZDN0EP8RF4WON,Odisha,118,prepaid,annual,49.89,05/19/2025,74.31,17,93.9,263.98,5.18,13,28,5.2,119,36.8,226,0,0.038,0,1,1,3
6Z6PQ1AUF0TJ5JGZCY4MLJZFUD,Tamil Nadu,19,prepaid,annual,20.76,04/23/2025,21.85,3,7.95,42.25,4.69,39,11,5.2,13,3.3,17,2,0.162,5,6,1,1
XB4RVWJVEYJE8SI3WYZTDG7A1R,Maharashtra,30,prepaid,biannual,66.77,05/20/2025,60.07,24,63.6,191.34,5.0,12,26,10.9,116,35.5,155,0,0.002,0,0,1,3
PW3HHIGVUMMWCMZX8J5MS20T3T,Madhya Pradesh,9,prepaid,monthly,17.87,04/20/2025,16.3,4,13.53,62.26,5.19,42,7,5.1,25,4.6,50,2,0.118,3,2,0,1
LP2E2ASOEVGKH250CVGFGM1TM2,Odisha,10,prepaid,monthly,21.59,03/15/2025,14.99,2,16.25,89.16,14.86,78,9,4.6,38,7.6,17,2,0.181,2,5,0,2
WG5KGOVJGA4GF7DUGAAZPGYBOA,Odisha,5,prepaid,monthly,13.63,02/20/2025,9.46,1,0.33,3.63,1.21,101,2,1.3,1,0.4,8,4,0.253,5,7,0,1
3M48NGC4XAIC0DHNHWEKQDVNAB,Maharashtra,12,prepaid,annual,44.02,05/24/2025,33.89,6,42.89,136.88,7.6,8,21,6.1,101,7.4,153,2,0.068,0,0,1,2
7FRBOO703B95OHS7AUIGJD3X4Y,Tamil Nadu,2,prepaid,monthly,13.06,02/17/2025,3.38,0,0.15,7.21,7.21,104,0,2.1,2,1.6,9,4,0.126,2,4,0,1
952EX2JZ8K7ZOJ3E0QQXNN861P,Haryana,76,prepaid,biannual,90.38,05/26/2025,60.78,21,77.44,221.86,5.0,6,21,14.1,171,52.2,170,0,0.011,0,0,1,3
HJKWBJPCLMSP94RWGKG5KHL1CR,Tamil Nadu,8,prepaid,monthly,6.91,01/17/2025,15.92,0,0.59,4.72,4.72,135,2,1.1,10,1.5,9,3,0.142,3,3,0,1
JPMH3UQ1AMKT0N1PUKQHPZCA8V,Tamil Nadu,119,prepaid,annual,78.09,05/25/2025,49.95,18,57.06,161.99,5.0,7,23,12.2,155,51.1,222,0,0.016,0,1,1,4
SM5R7GOKLVA2UHTJPK4W0KQ8SJ,West Bengal,16,prepaid,annual,47.16,05/13/2025,37.18,8,51.49,140.43,5.85,19,15,4.1,50,6.8,107,0,0.034,1,2,0,2
B0C148MO64E51O762NKYS30U7F,West Bengal,23,prepaid,monthly,25.22,04/03/2025,28.48,4,14.69,65.08,5.42,59,9,2.2,28,4.3,54,3,0.085,1,5,0,1
7G4ASMZX4NKIO5B6IIJPSHOXXA,Uttar Pradesh,95,prepaid,biannual,51.25,05/29/2025,42.19,13,92.84,278.31,7.14,3,22,6.7,97,54.5,159,0,0.034,0,1,1,3
Q26TE0P5RUKCASSSLSLV3N1UHY,Karnataka,90,prepaid,annual,107.4,05/30/2025,69.26,11,117.46,366.73,11.11,2,27,8.7,143,42.6,241,0,0.037,0,1,1,3
ZY5SRO0L9LAYKE3ZCXU11TO0BO,Karnataka,12,prepaid,annual,18.3,03/29/2025,19.57,1,12.8,63.13,21.04,64,2,3.2,10,3.9,37,4,0.169,1,6,0,2
41OF7Y5R7UG44C937RUPL5H2QQ,Odisha,5,prepaid,monthly,14.73,04/03/2025,7.5,1,2.7,21.91,7.3,59,2,1.1,32,6.4,14,4,0.191,1,5,0,2
7T3LJOKBZVYX9D18K9VAK1VPAN,Karnataka,13,prepaid,monthly,16.85,04/23/2025,7.98,4,7.4,50.24,4.19,39,5,1.5,14,8.2,13,3,0.108,1,5,0,1
CMTGN9T8JUS1XIBF5Y0QTOS7NN,Punjab,15,prepaid,monthly,16.07,03/28/2025,9.66,1,4.64,49.94,16.65,65,8,5.3,27,8.9,9,2,0.142,1,5,0,2
JHE5S517DXJ17X6XDA71EBVFWB,Odisha,12,prepaid,monthly,48.95,05/06/2025,16.61,4,45.15,139.54,11.63,26,21,7.3,73,9.6,72,1,0.053,1,1,0,3
BBWBX54QOTVOG5KKS1B4QSX88G,Punjab,111,prepaid,annual,102.8,05/30/2025,72.64,14,69.3,195.42,5.0,2,20,12.1,197,34.6,198,1,0.029,0,1,1,3
QJCTPVEV64GROABEAWQW29PY5K,Tamil Nadu,41,prepaid,annual,53.4,05/19/2025,26.59,10,28.46,87.12,5.0,13,17,6.1,60,16.1,93,0,0.041,0,0,0,3
LVWGJ9Y56CA037FF5HVV7FINAT,Gujarat,99,prepaid,annual,53.14,05/21/2025,47.37,24,102.97,320.01,5.0,11,23,5.8,147,24.1,109,0,0.021,0,1,1,3
UO3ZIN1A7KNE1YBMZPSCTPN7Y8,Kerala,9,prepaid,monthly,8.21,01/13/2025,6.47,0,0.41,12.79,12.79,139,3,2.5,4,1.8,4,4,0.235,4,6,0,1
OZ46TE5U9IN7OFHEPN3VWTKCNL,Kerala,7,prepaid,monthly,18.02,03/15/2025,18.39,1,5.08,21.64,7.21,78,9,1.3,39,5.5,40,4,0.074,1,4,1,2
R656EBJVNFOWAPCQ7VG6N968XF,Odisha,53,prepaid,annual,20.21,05/23/2025,23.41,7,62.11,174.49,8.31,9,13,9.4,81,14.8,52,0,0.046,0,1,0,3
020ILTR9UQRVN2AEJGS5JVILV0,Madhya Pradesh,34,prepaid,annual,53.41,05/20/2025,27.22,12,30.89,89.12,5.0,12,14,6.6,37,9.7,130,1,0.085,1,0,1,3
VFEAACKXXQO4078KXIBK7CKASU,Rajasthan,12,prepaid,monthly,17.48,01/11/2025,13.1,1,0.32,13.32,4.44,141,1,0.2,2,0.0,12,4,0.255,3,6,0,1
FWTEVTX3NF27E6L8XCGMIURPV2,Telangana,63,prepaid,biannual,71.71,05/18/2025,62.19,22,124.61,377.68,5.72,14,29,12.0,171,51.2,201,1,0.015,0,1,1,4
7UWE773T93X4OEARNWAWO7PLR1,Punjab,9,prepaid,annual,28.01,04/15/2025,10.71,2,14.56,89.22,14.87,47,8,4.3,20,1.2,44,4,0.179,1,6,0,1
6X14AI7REFICGXLOARRXC9MIDU,Punjab,12,prepaid,monthly,49.34,05/24/2025,48.58,11,47.57,137.92,5.0,8,14,9.2,38,10.3,106,1,0.032,2,1,0,3
GBZ30V0VSGQG034L4KV2RA0T51,Rajasthan,15,prepaid,monthly,20.5,03/13/2025,22.65,2,4.83,50.22,8.37,80,2,2.4,20,0.5,51,4,0.115,3,3,0,1
975YQL1V2W9Y49DZ8FTMJN8B3U,Rajasthan,70,prepaid,biannual,113.86,05/26/2025,49.15,18,123.95,379.56,7.03,6,27,5.5,187,24.8,94,0,0.001,0,0,1,3
SMTC0D6QJ2ONVEOX3AKV62ZLLT,Maharashtra,7,prepaid,monthly,7.8,01/06/2025,17.16,0,0.31,3.54,3.54,146,2,2.5,8,0.4,17,4,0.122,5,9,0,1
9I7ZFCTYVOF70IN3TYK80XTAOF,Haryana,12,prepaid,monthly,8.47,02/09/2025,7.24,1,0.85,7.68,2.56,112,1,2.8,9,0.9,7,6,0.215,4,7,0,1
M8NYZHHIZEBG9K4SSB1PBZVR8V,Maharashtra,6,prepaid,annual,13.92,03/07/2025,12.75,4,4.95,36.35,3.03,86,4,3.8,34,8.9,24,3,0.165,1,4,0,1
9ZVWT0Y5KIDY63NDTTUM2IXEXB,West Bengal,9,prepaid,monthly,14.32,03/19/2025,26.61,3,5.77,60.86,6.76,74,11,4.1,16,9.8,43,3,0.122,1,5,0,2
2YFAI6YR8NKRZ25YYEXHPCOCWM,Tamil Nadu,1,prepaid,monthly,17.93,02/17/2025,10.42,1,0.88,19.39,6.46,104,2,1.3,3,0.7,11,3,0.298,4,4,0,1
UP229EOIZU7N9EN0KERTQHNOL3,Uttar Pradesh,13,prepaid,annual,10.44,03/21/2025,12.35,1,11.05,76.31,25.44,72,7,4.2,38,9.0,45,3,0.177,1,5,0,1
IOI3NETXXP4WVAHBEF2IBNAJFH,West Bengal,72,prepaid,annual,100.2,05/24/2025,66.84,12,90.99,289.69,8.05,8,29,12.2,169,48.5,225,0,0.014,0,0,1,3
1UZN4U38BWTB5Q787XJJW8BKUV,Haryana,14,prepaid,monthly,17.8,03/14/2025,29.02,1,4.37,19.35,6.45,79,6,2.8,32,9.4,48,4,0.167,2,4,0,1
KLSEAUZVMMH541OO5VYFRRLOA8,Uttar Pradesh,19,prepaid,annual,24.49,04/02/2025,20.23,1,6.92,43.07,14.36,60,2,5.9,5,4.0,60,2,0.078,3,5,0,1
DPFTBAQX16OEM9NNC8YCI08P3L,Maharashtra,15,prepaid,annual,51.89,05/22/2025,39.07,13,30.77,92.65,5.0,10,14,5.9,79,11.7,45,1,0.072,1,2,0,2
MPCEJCILPJZ80ND3Y9QB0E7CXS,Telangana,19,prepaid,monthly,16.14,04/22/2025,27.42,2,17.82,75.36,12.56,40,2,5.5,41,5.5,19,3,0.09,2,3,0,1
TP0KZUPNEI5ZRWUO8NQ189Y42D,Gujarat,3,prepaid,monthly,11.8,12/15/2024,12.36,1,0.21,9.44,3.15,168,2,2.0,5,1.6,15,7,0.192,3,6,0,1
